UTM_X,UTM_Y,Cota
419824.48979591834,4580059.3877551025,-60.0
420203.1836734694,4580059.3877551025,-60.0
420581.8775510204,4580059.3877551025,-60.0
420960.5714285714,4580059.3877551025,-60.0
421339.2653061224,4580059.3877551025,-60.0
425504.89795918367,4580059.3877551025,-60.0
425883.5918367347,4580059.3877551025,-60.0
426262.28571428574,4580059.3877551025,-60.0
426640.97959183675,4580059.3877551025,-60.0
427019.67346938775,4580059.3877551025,-60.0
430806.612244898,4580059.3877551025,-60.0
417931.02040816325,4580345.714285715,-60.0
418309.71428571426,4580345.714285715,-60.0
418688.4081632653,4580345.714285715,-60.0
419067.10204081633,4580345.714285715,-60.0
419445.79591836734,4580345.714285715,-60.0
419824.48979591834,4580345.714285715,-60.0
420203.1836734694,4580345.714285715,-60.0
420581.8775510204,4580345.714285715,-60.0
420960.5714285714,4580345.714285715,-60.0
425883.5918367347,4580345.714285715,-60.0
426262.28571428574,4580345.714285715,-60.0
426640.97959183675,4580345.714285715,-60.0
427019.67346938775,4580345.714285715,-60.0
417931.02040816325,4580632.040816327,-60.0
418309.71428571426,4580632.040816327,-60.0
418688.4081632653,4580632.040816327,-60.0
419067.10204081633,4580632.040816327,-60.0
419445.79591836734,4580632.040816327,-60.0
419824.48979591834,4580632.040816327,-60.0
420203.1836734694,4580632.040816327,-60.0
420581.8775510204,4580632.040816327,-60.0
420960.5714285714,4580632.040816327,-60.0
426262.28571428574,4580632.040816327,-60.0
426640.97959183675,4580632.040816327,-60.0
417931.02040816325,4580918.367346939,-60.0
418309.71428571426,4580918.367346939,-60.0
418688.4081632653,4580918.367346939,-60.0
419067.10204081633,4580918.367346939,-60.0
419445.79591836734,4580918.367346939,-60.0
419824.48979591834,4580918.367346939,-60.0
420203.1836734694,4580918.367346939,-60.0
420581.8775510204,4580918.367346939,-60.0
420960.5714285714,4580918.367346939,-60.0
417931.02040816325,4581204.693877551,-60.0
418309.71428571426,4581204.693877551,-60.0
418688.4081632653,4581204.693877551,-60.0
419067.10204081633,4581204.693877551,-60.0
419445.79591836734,4581204.693877551,-60.0
419824.48979591834,4581204.693877551,-60.0
420203.1836734694,4581204.693877551,-60.0
420581.8775510204,4581204.693877551,-60.0
420960.5714285714,4581204.693877551,-60.0
417552.32653061225,4581491.020408163,-60.0
417931.02040816325,4581491.020408163,-60.0
418309.71428571426,4581491.020408163,-60.0
418688.4081632653,4581491.020408163,-60.0
419067.10204081633,4581491.020408163,-60.0
419445.79591836734,4581491.020408163,-60.0
419824.48979591834,4581491.020408163,-60.0
417552.32653061225,4581777.346938776,-60.0
417931.02040816325,4581777.346938776,-60.0
418309.71428571426,4581777.346938776,-60.0
418688.4081632653,4581777.346938776,-60.0
419067.10204081633,4581777.346938776,-60.0
419445.79591836734,4581777.346938776,-60.0
419824.48979591834,4581777.346938776,-60.0
417931.02040816325,4582063.673469388,-60.0
418309.71428571426,4582063.673469388,-60.0
418688.4081632653,4582063.673469388,-60.0
419067.10204081633,4582063.673469388,-60.0
419445.79591836734,4582063.673469388,-60.0
419824.48979591834,4582063.673469388,-60.0
418688.4081632653,4582350.0,-60.0
419067.10204081633,4582350.0,-60.0
419445.79591836734,4582350.0,-60.0
413765.387755102,4569465.306122449,-65.0
414144.0816326531,4569465.306122449,-65.0
414144.0816326531,4569751.632653061,-65.0
414522.7755102041,4569751.632653061,-65.0
414144.0816326531,4570037.959183673,-65.0
414522.7755102041,4570037.959183673,-65.0
414901.4693877551,4570037.959183673,-65.0
415280.1632653061,4570037.959183673,-65.0
414522.7755102041,4570324.285714285,-65.0
414901.4693877551,4570324.285714285,-65.0
415280.1632653061,4570324.285714285,-65.0
414901.4693877551,4570610.6122448975,-65.0
415280.1632653061,4570610.6122448975,-65.0
414901.4693877551,4570896.9387755105,-65.0
415280.1632653061,4570896.9387755105,-65.0
415658.85714285716,4570896.9387755105,-65.0
415280.1632653061,4571183.265306123,-65.0
415658.85714285716,4571183.265306123,-65.0
416037.55102040817,4571183.265306123,-65.0
419445.79591836734,4571183.265306123,-65.0
419824.48979591834,4571183.265306123,-65.0
415658.85714285716,4571469.591836735,-65.0
416037.55102040817,4571469.591836735,-65.0
416416.2448979592,4571469.591836735,-65.0
419067.10204081633,4571469.591836735,-65.0
419445.79591836734,4571469.591836735,-65.0
419824.48979591834,4571469.591836735,-65.0
420203.1836734694,4571469.591836735,-65.0
415658.85714285716,4571755.918367347,-65.0
416037.55102040817,4571755.918367347,-65.0
416416.2448979592,4571755.918367347,-65.0
418688.4081632653,4571755.918367347,-65.0
419067.10204081633,4571755.918367347,-65.0
419445.79591836734,4571755.918367347,-65.0
419824.48979591834,4571755.918367347,-65.0
420203.1836734694,4571755.918367347,-65.0
420581.8775510204,4571755.918367347,-65.0
416037.55102040817,4572042.244897959,-65.0
416416.2448979592,4572042.244897959,-65.0
416794.9387755102,4572042.244897959,-65.0
418688.4081632653,4572042.244897959,-65.0
419067.10204081633,4572042.244897959,-65.0
419445.79591836734,4572042.244897959,-65.0
419824.48979591834,4572042.244897959,-65.0
420203.1836734694,4572042.244897959,-65.0
420581.8775510204,4572042.244897959,-65.0
416037.55102040817,4572328.571428572,-65.0
416416.2448979592,4572328.571428572,-65.0
416794.9387755102,4572328.571428572,-65.0
417173.63265306124,4572328.571428572,-65.0
417552.32653061225,4572328.571428572,-65.0
417931.02040816325,4572328.571428572,-65.0
418309.71428571426,4572328.571428572,-65.0
418688.4081632653,4572328.571428572,-65.0
419067.10204081633,4572328.571428572,-65.0
419445.79591836734,4572328.571428572,-65.0
419824.48979591834,4572328.571428572,-65.0
420203.1836734694,4572328.571428572,-65.0
420581.8775510204,4572328.571428572,-65.0
420960.5714285714,4572328.571428572,-65.0
421339.2653061224,4572328.571428572,-65.0
416416.2448979592,4572614.897959184,-65.0
416794.9387755102,4572614.897959184,-65.0
417173.63265306124,4572614.897959184,-65.0
417552.32653061225,4572614.897959184,-65.0
417931.02040816325,4572614.897959184,-65.0
418309.71428571426,4572614.897959184,-65.0
418688.4081632653,4572614.897959184,-65.0
419067.10204081633,4572614.897959184,-65.0
419445.79591836734,4572614.897959184,-65.0
419824.48979591834,4572614.897959184,-65.0
420203.1836734694,4572614.897959184,-65.0
420581.8775510204,4572614.897959184,-65.0
420960.5714285714,4572614.897959184,-65.0
421339.2653061224,4572614.897959184,-65.0
421717.9591836735,4572614.897959184,-65.0
422096.6530612245,4572614.897959184,-65.0
416794.9387755102,4572901.224489796,-65.0
417173.63265306124,4572901.224489796,-65.0
417552.32653061225,4572901.224489796,-65.0
417931.02040816325,4572901.224489796,-65.0
418309.71428571426,4572901.224489796,-65.0
418688.4081632653,4572901.224489796,-65.0
419067.10204081633,4572901.224489796,-65.0
419445.79591836734,4572901.224489796,-65.0
419824.48979591834,4572901.224489796,-65.0
420203.1836734694,4572901.224489796,-65.0
420581.8775510204,4572901.224489796,-65.0
420960.5714285714,4572901.224489796,-65.0
421339.2653061224,4572901.224489796,-65.0
421717.9591836735,4572901.224489796,-65.0
422096.6530612245,4572901.224489796,-65.0
422475.3469387755,4572901.224489796,-65.0
416794.9387755102,4573187.551020408,-65.0
417173.63265306124,4573187.551020408,-65.0
417552.32653061225,4573187.551020408,-65.0
417931.02040816325,4573187.551020408,-65.0
418309.71428571426,4573187.551020408,-65.0
418688.4081632653,4573187.551020408,-65.0
419067.10204081633,4573187.551020408,-65.0
419445.79591836734,4573187.551020408,-65.0
419824.48979591834,4573187.551020408,-65.0
420203.1836734694,4573187.551020408,-65.0
420581.8775510204,4573187.551020408,-65.0
420960.5714285714,4573187.551020408,-65.0
421339.2653061224,4573187.551020408,-65.0
421717.9591836735,4573187.551020408,-65.0
422096.6530612245,4573187.551020408,-65.0
422475.3469387755,4573187.551020408,-65.0
417173.63265306124,4573473.87755102,-65.0
417552.32653061225,4573473.87755102,-65.0
417931.02040816325,4573473.87755102,-65.0
418309.71428571426,4573473.87755102,-65.0
418688.4081632653,4573473.87755102,-65.0
419067.10204081633,4573473.87755102,-65.0
419445.79591836734,4573473.87755102,-65.0
419824.48979591834,4573473.87755102,-65.0
420203.1836734694,4573473.87755102,-65.0
420581.8775510204,4573473.87755102,-65.0
420960.5714285714,4573473.87755102,-65.0
421339.2653061224,4573473.87755102,-65.0
421717.9591836735,4573473.87755102,-65.0
422096.6530612245,4573473.87755102,-65.0
422475.3469387755,4573473.87755102,-65.0
417173.63265306124,4573760.204081632,-65.0
417552.32653061225,4573760.204081632,-65.0
417931.02040816325,4573760.204081632,-65.0
418309.71428571426,4573760.204081632,-65.0
418688.4081632653,4573760.204081632,-65.0
419067.10204081633,4573760.204081632,-65.0
419445.79591836734,4573760.204081632,-65.0
419824.48979591834,4573760.204081632,-65.0
420203.1836734694,4573760.204081632,-65.0
420581.8775510204,4573760.204081632,-65.0
420960.5714285714,4573760.204081632,-65.0
421339.2653061224,4573760.204081632,-65.0
421717.9591836735,4573760.204081632,-65.0
422096.6530612245,4573760.204081632,-65.0
422475.3469387755,4573760.204081632,-65.0
417173.63265306124,4574046.530612245,-65.0
417552.32653061225,4574046.530612245,-65.0
417931.02040816325,4574046.530612245,-65.0
418309.71428571426,4574046.530612245,-65.0
418688.4081632653,4574046.530612245,-65.0
419067.10204081633,4574046.530612245,-65.0
419445.79591836734,4574046.530612245,-65.0
419824.48979591834,4574046.530612245,-65.0
420203.1836734694,4574046.530612245,-65.0
420581.8775510204,4574046.530612245,-65.0
420960.5714285714,4574046.530612245,-65.0
421339.2653061224,4574046.530612245,-65.0
421717.9591836735,4574046.530612245,-65.0
417173.63265306124,4574332.857142857,-65.0
417552.32653061225,4574332.857142857,-65.0
417931.02040816325,4574332.857142857,-65.0
418309.71428571426,4574332.857142857,-65.0
418688.4081632653,4574332.857142857,-65.0
419067.10204081633,4574332.857142857,-65.0
419445.79591836734,4574332.857142857,-65.0
419824.48979591834,4574332.857142857,-65.0
420203.1836734694,4574332.857142857,-65.0
418688.4081632653,4574619.183673469,-65.0
419067.10204081633,4574619.183673469,-65.0
419445.79591836734,4574619.183673469,-65.0
419824.48979591834,4574619.183673469,-65.0
420203.1836734694,4574619.183673469,-65.0
419067.10204081633,4574905.510204081,-65.0
419445.79591836734,4574905.510204081,-65.0
419824.48979591834,4574905.510204081,-65.0
420203.1836734694,4574905.510204081,-65.0
419445.79591836734,4575191.8367346935,-65.0
419824.48979591834,4575191.8367346935,-65.0
420203.1836734694,4575191.8367346935,-65.0
419824.48979591834,4575478.1632653065,-65.0
420203.1836734694,4575478.1632653065,-65.0
425504.89795918367,4575478.1632653065,-65.0
425883.5918367347,4575478.1632653065,-65.0
426262.28571428574,4575478.1632653065,-65.0
419824.48979591834,4575764.489795919,-65.0
420203.1836734694,4575764.489795919,-65.0
424747.51020408166,4575764.489795919,-65.0
425126.20408163266,4575764.489795919,-65.0
425504.89795918367,4575764.489795919,-65.0
425883.5918367347,4575764.489795919,-65.0
426262.28571428574,4575764.489795919,-65.0
420203.1836734694,4576050.816326531,-65.0
420581.8775510204,4576050.816326531,-65.0
420960.5714285714,4576050.816326531,-65.0
424747.51020408166,4576050.816326531,-65.0
425126.20408163266,4576050.816326531,-65.0
425504.89795918367,4576050.816326531,-65.0
425883.5918367347,4576050.816326531,-65.0
426262.28571428574,4576050.816326531,-65.0
420203.1836734694,4576337.142857143,-65.0
420581.8775510204,4576337.142857143,-65.0
420960.5714285714,4576337.142857143,-65.0
424747.51020408166,4576337.142857143,-65.0
425126.20408163266,4576337.142857143,-65.0
425504.89795918367,4576337.142857143,-65.0
425883.5918367347,4576337.142857143,-65.0
426262.28571428574,4576337.142857143,-65.0
420203.1836734694,4576623.469387755,-65.0
420581.8775510204,4576623.469387755,-65.0
420960.5714285714,4576623.469387755,-65.0
424368.8163265306,4576623.469387755,-65.0
424747.51020408166,4576623.469387755,-65.0
425126.20408163266,4576623.469387755,-65.0
425504.89795918367,4576623.469387755,-65.0
425883.5918367347,4576623.469387755,-65.0
420203.1836734694,4576909.795918368,-65.0
420581.8775510204,4576909.795918368,-65.0
420960.5714285714,4576909.795918368,-65.0
422475.3469387755,4576909.795918368,-65.0
422854.0408163265,4576909.795918368,-65.0
423232.7346938776,4576909.795918368,-65.0
423611.4285714286,4576909.795918368,-65.0
423990.1224489796,4576909.795918368,-65.0
424368.8163265306,4576909.795918368,-65.0
424747.51020408166,4576909.795918368,-65.0
425126.20408163266,4576909.795918368,-65.0
425504.89795918367,4576909.795918368,-65.0
425883.5918367347,4576909.795918368,-65.0
420203.1836734694,4577196.12244898,-65.0
420581.8775510204,4577196.12244898,-65.0
422096.6530612245,4577196.12244898,-65.0
422475.3469387755,4577196.12244898,-65.0
422854.0408163265,4577196.12244898,-65.0
423232.7346938776,4577196.12244898,-65.0
423611.4285714286,4577196.12244898,-65.0
423990.1224489796,4577196.12244898,-65.0
424368.8163265306,4577196.12244898,-65.0
424747.51020408166,4577196.12244898,-65.0
425126.20408163266,4577196.12244898,-65.0
425504.89795918367,4577196.12244898,-65.0
425883.5918367347,4577196.12244898,-65.0
426262.28571428574,4577196.12244898,-65.0
420203.1836734694,4577482.448979592,-65.0
420581.8775510204,4577482.448979592,-65.0
420960.5714285714,4577482.448979592,-65.0
421717.9591836735,4577482.448979592,-65.0
422096.6530612245,4577482.448979592,-65.0
422475.3469387755,4577482.448979592,-65.0
422854.0408163265,4577482.448979592,-65.0
423232.7346938776,4577482.448979592,-65.0
423611.4285714286,4577482.448979592,-65.0
423990.1224489796,4577482.448979592,-65.0
424368.8163265306,4577482.448979592,-65.0
424747.51020408166,4577482.448979592,-65.0
425126.20408163266,4577482.448979592,-65.0
425504.89795918367,4577482.448979592,-65.0
425883.5918367347,4577482.448979592,-65.0
426262.28571428574,4577482.448979592,-65.0
426640.97959183675,4577482.448979592,-65.0
419824.48979591834,4577768.775510204,-65.0
420203.1836734694,4577768.775510204,-65.0
420581.8775510204,4577768.775510204,-65.0
420960.5714285714,4577768.775510204,-65.0
421339.2653061224,4577768.775510204,-65.0
421717.9591836735,4577768.775510204,-65.0
422096.6530612245,4577768.775510204,-65.0
422475.3469387755,4577768.775510204,-65.0
422854.0408163265,4577768.775510204,-65.0
423232.7346938776,4577768.775510204,-65.0
423611.4285714286,4577768.775510204,-65.0
423990.1224489796,4577768.775510204,-65.0
424368.8163265306,4577768.775510204,-65.0
424747.51020408166,4577768.775510204,-65.0
425126.20408163266,4577768.775510204,-65.0
425504.89795918367,4577768.775510204,-65.0
425883.5918367347,4577768.775510204,-65.0
426262.28571428574,4577768.775510204,-65.0
426640.97959183675,4577768.775510204,-65.0
427019.67346938775,4577768.775510204,-65.0
427398.36734693876,4577768.775510204,-65.0
427777.0612244898,4577768.775510204,-65.0
428155.7551020408,4577768.775510204,-65.0
428534.44897959183,4577768.775510204,-65.0
428913.14285714284,4577768.775510204,-65.0
429291.8367346939,4577768.775510204,-65.0
419445.79591836734,4578055.102040816,-65.0
419824.48979591834,4578055.102040816,-65.0
420203.1836734694,4578055.102040816,-65.0
420581.8775510204,4578055.102040816,-65.0
420960.5714285714,4578055.102040816,-65.0
421339.2653061224,4578055.102040816,-65.0
421717.9591836735,4578055.102040816,-65.0
422096.6530612245,4578055.102040816,-65.0
422475.3469387755,4578055.102040816,-65.0
422854.0408163265,4578055.102040816,-65.0
423232.7346938776,4578055.102040816,-65.0
423611.4285714286,4578055.102040816,-65.0
423990.1224489796,4578055.102040816,-65.0
424368.8163265306,4578055.102040816,-65.0
424747.51020408166,4578055.102040816,-65.0
425126.20408163266,4578055.102040816,-65.0
425504.89795918367,4578055.102040816,-65.0
425883.5918367347,4578055.102040816,-65.0
426262.28571428574,4578055.102040816,-65.0
426640.97959183675,4578055.102040816,-65.0
427019.67346938775,4578055.102040816,-65.0
427398.36734693876,4578055.102040816,-65.0
427777.0612244898,4578055.102040816,-65.0
428155.7551020408,4578055.102040816,-65.0
428534.44897959183,4578055.102040816,-65.0
428913.14285714284,4578055.102040816,-65.0
429291.8367346939,4578055.102040816,-65.0
419445.79591836734,4578341.428571428,-65.0
419824.48979591834,4578341.428571428,-65.0
420203.1836734694,4578341.428571428,-65.0
420581.8775510204,4578341.428571428,-65.0
420960.5714285714,4578341.428571428,-65.0
421339.2653061224,4578341.428571428,-65.0
421717.9591836735,4578341.428571428,-65.0
422096.6530612245,4578341.428571428,-65.0
422475.3469387755,4578341.428571428,-65.0
422854.0408163265,4578341.428571428,-65.0
423232.7346938776,4578341.428571428,-65.0
423611.4285714286,4578341.428571428,-65.0
423990.1224489796,4578341.428571428,-65.0
424368.8163265306,4578341.428571428,-65.0
424747.51020408166,4578341.428571428,-65.0
425126.20408163266,4578341.428571428,-65.0
425504.89795918367,4578341.428571428,-65.0
425883.5918367347,4578341.428571428,-65.0
426262.28571428574,4578341.428571428,-65.0
426640.97959183675,4578341.428571428,-65.0
427019.67346938775,4578341.428571428,-65.0
427398.36734693876,4578341.428571428,-65.0
427777.0612244898,4578341.428571428,-65.0
428155.7551020408,4578341.428571428,-65.0
428534.44897959183,4578341.428571428,-65.0
428913.14285714284,4578341.428571428,-65.0
429670.5306122449,4578341.428571428,-65.0
419067.10204081633,4578627.755102041,-65.0
419445.79591836734,4578627.755102041,-65.0
419824.48979591834,4578627.755102041,-65.0
420203.1836734694,4578627.755102041,-65.0
420581.8775510204,4578627.755102041,-65.0
420960.5714285714,4578627.755102041,-65.0
421339.2653061224,4578627.755102041,-65.0
421717.9591836735,4578627.755102041,-65.0
422096.6530612245,4578627.755102041,-65.0
422475.3469387755,4578627.755102041,-65.0
422854.0408163265,4578627.755102041,-65.0
423232.7346938776,4578627.755102041,-65.0
423611.4285714286,4578627.755102041,-65.0
423990.1224489796,4578627.755102041,-65.0
424368.8163265306,4578627.755102041,-65.0
424747.51020408166,4578627.755102041,-65.0
425126.20408163266,4578627.755102041,-65.0
425504.89795918367,4578627.755102041,-65.0
425883.5918367347,4578627.755102041,-65.0
426262.28571428574,4578627.755102041,-65.0
426640.97959183675,4578627.755102041,-65.0
427019.67346938775,4578627.755102041,-65.0
427398.36734693876,4578627.755102041,-65.0
427777.0612244898,4578627.755102041,-65.0
428155.7551020408,4578627.755102041,-65.0
428534.44897959183,4578627.755102041,-65.0
429670.5306122449,4578627.755102041,-65.0
418688.4081632653,4578914.081632653,-65.0
419067.10204081633,4578914.081632653,-65.0
419445.79591836734,4578914.081632653,-65.0
419824.48979591834,4578914.081632653,-65.0
420203.1836734694,4578914.081632653,-65.0
420581.8775510204,4578914.081632653,-65.0
420960.5714285714,4578914.081632653,-65.0
421339.2653061224,4578914.081632653,-65.0
421717.9591836735,4578914.081632653,-65.0
422096.6530612245,4578914.081632653,-65.0
422475.3469387755,4578914.081632653,-65.0
422854.0408163265,4578914.081632653,-65.0
423232.7346938776,4578914.081632653,-65.0
423611.4285714286,4578914.081632653,-65.0
423990.1224489796,4578914.081632653,-65.0
424368.8163265306,4578914.081632653,-65.0
424747.51020408166,4578914.081632653,-65.0
425126.20408163266,4578914.081632653,-65.0
425504.89795918367,4578914.081632653,-65.0
425883.5918367347,4578914.081632653,-65.0
426262.28571428574,4578914.081632653,-65.0
426640.97959183675,4578914.081632653,-65.0
427019.67346938775,4578914.081632653,-65.0
427398.36734693876,4578914.081632653,-65.0
427777.0612244898,4578914.081632653,-65.0
428155.7551020408,4578914.081632653,-65.0
430049.2244897959,4578914.081632653,-65.0
418309.71428571426,4579200.408163265,-65.0
418688.4081632653,4579200.408163265,-65.0
419067.10204081633,4579200.408163265,-65.0
419445.79591836734,4579200.408163265,-65.0
419824.48979591834,4579200.408163265,-65.0
420203.1836734694,4579200.408163265,-65.0
420581.8775510204,4579200.408163265,-65.0
420960.5714285714,4579200.408163265,-65.0
421339.2653061224,4579200.408163265,-65.0
421717.9591836735,4579200.408163265,-65.0
422854.0408163265,4579200.408163265,-65.0
423232.7346938776,4579200.408163265,-65.0
423611.4285714286,4579200.408163265,-65.0
423990.1224489796,4579200.408163265,-65.0
424368.8163265306,4579200.408163265,-65.0
424747.51020408166,4579200.408163265,-65.0
425126.20408163266,4579200.408163265,-65.0
425504.89795918367,4579200.408163265,-65.0
425883.5918367347,4579200.408163265,-65.0
426262.28571428574,4579200.408163265,-65.0
426640.97959183675,4579200.408163265,-65.0
427019.67346938775,4579200.408163265,-65.0
427398.36734693876,4579200.408163265,-65.0
427777.0612244898,4579200.408163265,-65.0
430049.2244897959,4579200.408163265,-65.0
430427.9183673469,4579200.408163265,-65.0
418309.71428571426,4579486.734693877,-65.0
418688.4081632653,4579486.734693877,-65.0
419067.10204081633,4579486.734693877,-65.0
419445.79591836734,4579486.734693877,-65.0
419824.48979591834,4579486.734693877,-65.0
420203.1836734694,4579486.734693877,-65.0
420581.8775510204,4579486.734693877,-65.0
420960.5714285714,4579486.734693877,-65.0
421339.2653061224,4579486.734693877,-65.0
423232.7346938776,4579486.734693877,-65.0
423611.4285714286,4579486.734693877,-65.0
423990.1224489796,4579486.734693877,-65.0
424747.51020408166,4579486.734693877,-65.0
425126.20408163266,4579486.734693877,-65.0
425504.89795918367,4579486.734693877,-65.0
425883.5918367347,4579486.734693877,-65.0
426262.28571428574,4579486.734693877,-65.0
426640.97959183675,4579486.734693877,-65.0
427019.67346938775,4579486.734693877,-65.0
427398.36734693876,4579486.734693877,-65.0
427777.0612244898,4579486.734693877,-65.0
430427.9183673469,4579486.734693877,-65.0
418309.71428571426,4579773.0612244895,-65.0
418688.4081632653,4579773.0612244895,-65.0
419067.10204081633,4579773.0612244895,-65.0
419445.79591836734,4579773.0612244895,-65.0
419824.48979591834,4579773.0612244895,-65.0
420203.1836734694,4579773.0612244895,-65.0
420581.8775510204,4579773.0612244895,-65.0
420960.5714285714,4579773.0612244895,-65.0
421339.2653061224,4579773.0612244895,-65.0
421717.9591836735,4579773.0612244895,-65.0
425126.20408163266,4579773.0612244895,-65.0
425504.89795918367,4579773.0612244895,-65.0
425883.5918367347,4579773.0612244895,-65.0
426262.28571428574,4579773.0612244895,-65.0
426640.97959183675,4579773.0612244895,-65.0
427019.67346938775,4579773.0612244895,-65.0
427398.36734693876,4579773.0612244895,-65.0
427777.0612244898,4579773.0612244895,-65.0
430427.9183673469,4579773.0612244895,-65.0
430806.612244898,4579773.0612244895,-65.0
417931.02040816325,4580059.3877551025,-65.0
418309.71428571426,4580059.3877551025,-65.0
418688.4081632653,4580059.3877551025,-65.0
419067.10204081633,4580059.3877551025,-65.0
419445.79591836734,4580059.3877551025,-65.0
419824.48979591834,4580059.3877551025,-65.0
420203.1836734694,4580059.3877551025,-65.0
420581.8775510204,4580059.3877551025,-65.0
420960.5714285714,4580059.3877551025,-65.0
421339.2653061224,4580059.3877551025,-65.0
425504.89795918367,4580059.3877551025,-65.0
425883.5918367347,4580059.3877551025,-65.0
426262.28571428574,4580059.3877551025,-65.0
426640.97959183675,4580059.3877551025,-65.0
427019.67346938775,4580059.3877551025,-65.0
430806.612244898,4580059.3877551025,-65.0
417931.02040816325,4580345.714285715,-65.0
418309.71428571426,4580345.714285715,-65.0
418688.4081632653,4580345.714285715,-65.0
419067.10204081633,4580345.714285715,-65.0
419445.79591836734,4580345.714285715,-65.0
419824.48979591834,4580345.714285715,-65.0
420203.1836734694,4580345.714285715,-65.0
420581.8775510204,4580345.714285715,-65.0
420960.5714285714,4580345.714285715,-65.0
425883.5918367347,4580345.714285715,-65.0
426262.28571428574,4580345.714285715,-65.0
426640.97959183675,4580345.714285715,-65.0
427019.67346938775,4580345.714285715,-65.0
417931.02040816325,4580632.040816327,-65.0
418309.71428571426,4580632.040816327,-65.0
418688.4081632653,4580632.040816327,-65.0
419067.10204081633,4580632.040816327,-65.0
419445.79591836734,4580632.040816327,-65.0
419824.48979591834,4580632.040816327,-65.0
420203.1836734694,4580632.040816327,-65.0
420581.8775510204,4580632.040816327,-65.0
420960.5714285714,4580632.040816327,-65.0
426262.28571428574,4580632.040816327,-65.0
426640.97959183675,4580632.040816327,-65.0
417931.02040816325,4580918.367346939,-65.0
418309.71428571426,4580918.367346939,-65.0
418688.4081632653,4580918.367346939,-65.0
419067.10204081633,4580918.367346939,-65.0
419445.79591836734,4580918.367346939,-65.0
419824.48979591834,4580918.367346939,-65.0
420203.1836734694,4580918.367346939,-65.0
420581.8775510204,4580918.367346939,-65.0
420960.5714285714,4580918.367346939,-65.0
417931.02040816325,4581204.693877551,-65.0
418309.71428571426,4581204.693877551,-65.0
418688.4081632653,4581204.693877551,-65.0
419067.10204081633,4581204.693877551,-65.0
419445.79591836734,4581204.693877551,-65.0
419824.48979591834,4581204.693877551,-65.0
420203.1836734694,4581204.693877551,-65.0
420581.8775510204,4581204.693877551,-65.0
420960.5714285714,4581204.693877551,-65.0
417552.32653061225,4581491.020408163,-65.0
417931.02040816325,4581491.020408163,-65.0
418309.71428571426,4581491.020408163,-65.0
418688.4081632653,4581491.020408163,-65.0
419067.10204081633,4581491.020408163,-65.0
419445.79591836734,4581491.020408163,-65.0
419824.48979591834,4581491.020408163,-65.0
417552.32653061225,4581777.346938776,-65.0
417931.02040816325,4581777.346938776,-65.0
418309.71428571426,4581777.346938776,-65.0
418688.4081632653,4581777.346938776,-65.0
419067.10204081633,4581777.346938776,-65.0
419445.79591836734,4581777.346938776,-65.0
419824.48979591834,4581777.346938776,-65.0
417931.02040816325,4582063.673469388,-65.0
418309.71428571426,4582063.673469388,-65.0
418688.4081632653,4582063.673469388,-65.0
419067.10204081633,4582063.673469388,-65.0
419445.79591836734,4582063.673469388,-65.0
419824.48979591834,4582063.673469388,-65.0
418688.4081632653,4582350.0,-65.0
419067.10204081633,4582350.0,-65.0
419445.79591836734,4582350.0,-65.0
414144.0816326531,4568606.326530612,-70.0
413386.693877551,4568892.653061224,-70.0
413765.387755102,4568892.653061224,-70.0
414144.0816326531,4568892.653061224,-70.0
413765.387755102,4569178.979591837,-70.0
414144.0816326531,4569178.979591837,-70.0
413765.387755102,4569465.306122449,-70.0
414144.0816326531,4569465.306122449,-70.0
414144.0816326531,4569751.632653061,-70.0
414522.7755102041,4569751.632653061,-70.0
414144.0816326531,4570037.959183673,-70.0
414522.7755102041,4570037.959183673,-70.0
414901.4693877551,4570037.959183673,-70.0
415280.1632653061,4570037.959183673,-70.0
414522.7755102041,4570324.285714285,-70.0
414901.4693877551,4570324.285714285,-70.0
415280.1632653061,4570324.285714285,-70.0
414901.4693877551,4570610.6122448975,-70.0
415280.1632653061,4570610.6122448975,-70.0
414901.4693877551,4570896.9387755105,-70.0
415280.1632653061,4570896.9387755105,-70.0
415658.85714285716,4570896.9387755105,-70.0
415280.1632653061,4571183.265306123,-70.0
415658.85714285716,4571183.265306123,-70.0
416037.55102040817,4571183.265306123,-70.0
419445.79591836734,4571183.265306123,-70.0
419824.48979591834,4571183.265306123,-70.0
415658.85714285716,4571469.591836735,-70.0
416037.55102040817,4571469.591836735,-70.0
416416.2448979592,4571469.591836735,-70.0
419067.10204081633,4571469.591836735,-70.0
419445.79591836734,4571469.591836735,-70.0
419824.48979591834,4571469.591836735,-70.0
420203.1836734694,4571469.591836735,-70.0
415658.85714285716,4571755.918367347,-70.0
416037.55102040817,4571755.918367347,-70.0
416416.2448979592,4571755.918367347,-70.0
418688.4081632653,4571755.918367347,-70.0
419067.10204081633,4571755.918367347,-70.0
419445.79591836734,4571755.918367347,-70.0
419824.48979591834,4571755.918367347,-70.0
420203.1836734694,4571755.918367347,-70.0
420581.8775510204,4571755.918367347,-70.0
416037.55102040817,4572042.244897959,-70.0
416416.2448979592,4572042.244897959,-70.0
416794.9387755102,4572042.244897959,-70.0
418688.4081632653,4572042.244897959,-70.0
419067.10204081633,4572042.244897959,-70.0
419445.79591836734,4572042.244897959,-70.0
419824.48979591834,4572042.244897959,-70.0
420203.1836734694,4572042.244897959,-70.0
